UserId,UUID,ApplicationName,CPU_USAGE,PackageName,PackageUID,UidRxBytes,UidRxPackets,UidTxBytes,UidTxPackets,cguest_time,cmaj_flt,cstime,cutime,dalvikPrivateDirty,dalvikPss,dalvikSharedDirty,guest_time,importance,importanceReasonCode,importanceReasonPid,lru,nativePrivateDirty,nativePss,nativeSharedDirty,num_threads,otherPrivateDirty,otherPss,otherSharedDirty,pgid,pid,ppid,priority,rss,rsslim,sid,start_time,state,stime,tcomm,utime,vsize,Version_Code,Version_Name,sherlock_version,tgpid,flags,wchan,exit_signal,minflt,cminflt,majflt,startcode,endcode,nice,itrealvalue,processor,rt_priority
97bb95f55a,1461792776014,Google App,0.51,com.google.android.googlequicksearchbox,10064,266,3,208,4,0,0,0.0,0.0,15924,15978,2344,0,300,0,0,0,0,0,0,94,25912,37063,2196,316,26153,316,20,17688,"4294967295",0,28529982,S,992.0,(earchbox:search),1760.0,2273259520,300624236,5.11.35.19.arm,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792776014,Calendar,0.03,com.google.android.calendar,10117,0,0,0,0,0,0,0.0,0.0,2176,2304,2616,0,400,0,0,15,0,0,0,25,5304,8014,2340,316,29662,316,20,7944,"4294967295",0,28831512,S,24.0,(ndroid.calendar),39.0,1929048064,2015121745,5.4-119873917-release,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792776014,SherLock,53.76,com.bgu.congeor.sherlockapp,10287,0,0,0,0,0,0,0.0,0.0,27064,27189,2608,0,200,0,0,0,0,0,0,47,31984,43949,2292,316,29807,316,20,26410,"4294967295",0,28840890,S,41402.0,(eor.sherlockapp),81599.0,2176057344,47,2.2,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792776014,SecurityManagerService,0.0,com.sec.android.service.sm,1000,0,0,0,0,0,0,0.0,0.0,20,76,2372,0,300,0,0,0,0,0,0,9,112,361,2392,316,31238,316,20,3355,"4294967295",0,28687382,S,8.0,(roid.service.sm),1.0,1878192128,15,1.0.14,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792776014,Photos,0.02,com.google.android.apps.photos,10200,0,0,0,0,0,0,0.0,0.0,4,60,2372,0,300,0,0,0,0,0,0,11,88,433,2368,316,31830,316,20,3959,"4294967295",0,28688383,S,16.0,(:CameraShortcut),54.0,1923706880,191319,1.18.0.119671374,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792776014,Context Service,0.11,com.samsung.android.providers.context,10003,0,0,0,0,0,0,0.0,0.0,840,893,2364,0,300,0,0,0,0,0,0,15,752,1189,2348,316,32306,316,20,4563,"4294967295",0,28555010,S,301.0,(oviders.context),263.0,1894670336,4,2.0.3,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792776014,SherLock,0.15,com.bgu.congeor.sherlockapp,10287,0,0,0,0,0,0,0.0,0.0,1948,2004,2372,0,400,0,0,9,0,0,0,10,1972,2417,2392,316,32394,316,20,4665,"4294967295",0,28689239,S,168.0,(rlockapp:remote),389.0,1897590784,47,2.2,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792776014,ES File Explorer,0.08,com.estrongs.android.pop,10198,0,0,0,0,0,0,0.0,0.0,1880,1936,2332,0,400,0,0,13,0,0,0,20,3284,4317,2280,316,3275,316,20,6674,"4294967295",0,28699298,S,121.0,(ngs.android.pop),168.0,1960611840,511,4.0.4.9,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792776014,Samsung Push Service,0.01,com.sec.spp.push,10040,0,0,0,0,0,0,0.0,0.0,1668,1796,2620,0,400,0,0,15,0,0,0,12,2872,4203,2504,316,3761,316,20,6574,"4294967295",0,28866383,S,4.0,(emoteDlcProcess),10.0,1892093952,160000000,1.6.00,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792776014,Contacts,0.05,com.android.contacts,10020,0,0,0,0,0,0,0.0,0.0,1180,1236,2368,0,400,0,0,15,0,0,0,19,6564,7340,2312,316,3845,316,20,5867,"4294967295",0,28701458,S,65.0,(ndroid.contacts),123.0,1957208064,1504081402,5.0.1.0074008,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792776014,Bluetooth,0.19,com.android.bluetooth,1002,0,0,0,0,0,0,0.0,0.0,2404,2455,2360,0,200,2,888,0,0,0,0,39,5028,6090,2288,316,4179,316,4,5040,"4294967295",0,5178,S,31607.0,(droid.bluetooth),24137.0,1925140480,21,5.0-G900FXXU1BOE3,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792776014,Google App,0.0,com.google.android.googlequicksearchbox,10064,0,0,0,0,0,0,0.0,0.0,260,313,2360,0,200,2,888,0,0,0,0,10,556,743,2340,316,4836,316,20,2961,"4294967295",0,11406147,S,153.0,(hbox:interactor),65.0,1920733184,300624236,5.11.35.19.arm,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792776014,WhatsApp,0.12,com.whatsapp,10209,0,0,0,0,0,15,8.0,1.0,1796,1851,2360,0,300,0,0,0,0,0,0,47,2852,3741,2268,316,566,316,20,6011,"4294967295",0,28690383,S,174.0,(com.whatsapp),274.0,1992155136,451077,2.16.13,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792776014,פנגו+,0.65,com.unicell.pangoandroid,10230,0,0,0,0,0,117,342.0,20.0,2228,2273,2360,0,300,0,0,0,0,0,0,21,2776,3397,2288,316,5874,316,20,5231,"4294967295",0,16406122,S,38931.0,(oandroid:remote),42423.0,1991421952,6202,6.2,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792776014,Cloud,0.01,com.virginmedia.vmcloud,10249,0,0,0,0,0,0,0.0,0.0,16,69,2364,0,300,0,0,0,0,0,0,12,92,381,2380,316,7776,316,20,3775,"4294967295",0,28586392,S,15.0,(inmedia.vmcloud),10.0,1891885056,250211905,2.50.211905,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792776014,Google App,0.12,com.google.android.googlequicksearchbox,10064,0,0,0,0,0,0,0.0,0.0,860,905,2352,0,100,0,0,0,0,0,0,48,68212,69343,2248,316,7878,316,20,7319,"4294967295",0,14820034,S,5532.0,(equicksearchbox),12134.0,2172063744,300624236,5.11.35.19.arm,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792776014,S Finder,0.0,com.samsung.android.app.galaxyfinder,10036,0,0,0,0,0,0,0.0,0.0,56,101,2360,0,200,0,0,0,0,0,0,22,260,419,2292,316,8321,316,20,2505,"4294967295",0,15737,S,423.0,(nder:tagService),173.0,2004201472,1411181721,2.700,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792776014,Samsung Push Service,0.09,com.sec.spp.push,10040,0,0,0,0,0,0,0.0,0.0,4500,4545,2344,0,300,2,20861,0,0,0,0,15,4340,5988,2288,316,9301,316,20,6965,"4294967295",0,10451087,S,8423.0,(om.sec.spp.push),7734.0,1907855360,160000000,1.6.00,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792780433,Gmail,0.13,com.google.android.gm,10116,0,0,0,0,0,0,0.0,0.0,6868,6923,2344,0,400,0,0,15,0,0,0,32,8076,13995,2264,316,1014,316,20,10892,"4294967295",0,28691448,S,180.0,(ogle.android.gm),311.0,2064265216,58150215,6.3.117716127.release,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792780433,Flipboard,0.41,flipboard.app,10113,0,0,0,0,0,0,0.0,0.0,4928,5053,2600,0,400,0,0,15,0,0,0,65,11372,31534,2276,316,10209,316,14,15750,"4294967295",0,29038023,S,36.0,(flipboard.app),96.0,1994080256,2865,3.4.2,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792780433,Google+,0.14,com.google.android.apps.plus,10137,0,0,0,0,0,0,0.0,0.0,6636,6761,2604,0,400,0,0,15,0,0,0,25,13864,20832,2444,316,11203,316,20,13341,"4294967295",0,28900201,S,57.0,(droid.apps.plus),187.0,1965817856,415650709,7.7.0.120011031,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792780433,Battery,0.07,ch.smalltech.battery.free,10226,0,0,0,0,0,56,5.0,3.0,12016,12065,2352,0,200,0,0,0,0,0,0,66,21416,25454,2184,316,11493,316,20,11529,"4294967295",0,10463630,S,5362.0,(ch.battery.free),6938.0,2199248896,16509,1.65.09,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792780433,Google Keyboard,0.18,com.google.android.inputmethod.latin,10218,0,0,0,0,0,0,0.0,0.0,12,57,2360,0,130,2,888,0,0,0,0,27,14084,14570,2292,316,11653,316,20,5255,"4294967295",0,10476451,S,5974.0,(putmethod.latin),26652.0,1970163712,23163,4.1.23163.2622203,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792780433,System UI,1.4,com.android.systemui,10061,0,0,0,0,0,0,0.0,0.0,19332,19396,2344,0,100,0,0,0,0,0,0,52,150984,159025,10248,316,1183,316,20,27521,"4294967295",0,2071,S,126407.0,(ndroid.systemui),279164.0,2230349824,21,5.0-G900FXXU1BOE3,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792780433,Hangouts,1.6,com.google.android.talk,10119,0,0,0,0,0,0,0.0,0.0,8480,8605,2604,0,400,0,0,15,0,0,0,17,27284,45685,2492,316,13376,316,20,20043,"4294967295",0,29052854,S,67.0,(le.android.talk),210.0,2047979520,23000962,8.0.116581895,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792780433,System UI,0.0,com.android.systemui,10061,0,0,0,0,0,0,0.0,0.0,4,57,2360,0,200,2,888,0,0,0,0,11,148,321,2316,316,1347,316,20,2830,"4294967295",0,2145,S,352.0,(.imagewallpaper),288.0,1894490112,21,5.0-G900FXXU1BOE3,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792780433,Phone,0.02,com.android.server.telecom,1001,0,0,0,0,0,0,0.0,0.0,3348,3401,2356,0,100,0,0,0,0,0,0,20,2304,2688,2292,316,1461,316,20,5279,"4294967295",0,2181,S,3432.0,(.server.telecom),1725.0,1950306304,21,5.0-G900FXXU1BOE3,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792780433,Nfc Service,0.03,com.android.nfc,1027,0,0,0,0,0,0,0.0,0.0,7560,7605,2360,0,100,0,0,0,0,0,0,27,1472,1758,2316,316,1469,316,20,5205,"4294967295",0,2183,S,5878.0,(com.android.nfc),3352.0,1934561280,21,5.0-G900FXXU1BOE3,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792780433,Settings,0.03,com.android.settings,1000,0,0,0,0,0,0,0.0,0.0,1908,1961,2368,0,300,0,0,0,0,0,0,14,2240,2632,2332,316,15166,316,20,4873,"4294967295",0,28481334,S,137.0,(ndroid.settings),34.0,1942163456,21,5.0-G900FXXU1BOE3,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792780433,Messenger,0.21,com.facebook.orca,10221,0,0,0,0,0,0,0.0,0.0,15060,15113,2352,0,300,0,0,0,0,0,0,72,11324,21258,2188,316,15188,316,20,13891,"4294967295",0,28620301,S,395.0,(m.facebook.orca),542.0,2106793984,27934320,67.0.0.10.66,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792780433,SmartcardService,0.0,org.simalliance.openmobileapi.service,1101,0,0,0,0,0,0,0.0,0.0,28,73,2360,0,200,2,1469,0,0,0,0,11,136,271,2332,316,1667,316,20,2399,"4294967295",0,2284,S,106.0,(.service:remote),22.0,1880936448,5,3.1.0,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792780433,Google Play services,0.19,com.google.android.gms,10012,0,0,0,0,0,0,0.0,0.0,12820,12875,2340,0,200,2,2027,0,0,0,0,48,7656,10100,2248,316,17993,316,20,10784,"4294967295",0,26733982,S,2057.0,(gle.android.gms),2270.0,2202873856,8703238,8.7.03 (2645110-238),2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792780433,Virgin Media WiFi,0.04,com.virginmedia.simplewifi,10245,0,0,0,0,0,0,0.0,0.0,3888,3962,2352,0,400,0,0,11,0,0,0,13,2196,3177,2296,316,19866,316,20,6652,"4294967295",0,28762757,S,61.0,(edia.simplewifi),70.0,1899634688,6001010,6.1.10,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792780433,Samsung text-to-speech engine,0.0,com.samsung.SMT,1000,0,0,0,0,0,0,0.0,0.0,20,65,2360,0,200,2,888,0,0,0,0,13,180,362,2352,316,2018,316,20,2807,"4294967295",0,2540,S,511.0,(com.samsung.SMT),247.0,1916956672,201408221,1.0,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97bb95f55a,1461792780433,Google Play services,1.86,com.google.android.gms,10012,0,0,0,0,0,0,0.0,0.0,20856,20909,2344,0,200,2,888,0,0,0,0,76,20244,27201,2216,316,2027,316,20,17340,"4294967295",0,2543,S,219852.0,(.gms.persistent),320985.0,2211360768,8703238,8.7.03 (2645110-238),2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
